group_type,state,episode_id,account_id,start_date,end_date,duration_trading_sessions,total_return,max_drawdown,longest_completed_underwater_state_days,right_censored_underwater,terminal_underwater_state_days
COMBINED,UP|NORMAL_VOL,66,HD-ANCHOR-001,2024-01-03,2024-01-11,7,-0.010246106755289475,-0.012674006163718055,0,True,5
COMBINED,UP|NORMAL_VOL,68,HD-ANCHOR-001,2024-01-15,2024-01-16,2,0.0004111079469855117,-0.0006166619204780455,1,False,0
COMBINED,UP|NORMAL_VOL,70,HD-ANCHOR-001,2024-01-25,2024-03-27,39,0.021287240772149385,-0.02124600393017917,6,True,16
COMBINED,UP|NORMAL_VOL,72,HD-ANCHOR-001,2024-03-29,2024-04-01,2,-0.002029617969007358,-0.00337812574520302,0,True,1
COMBINED,UP|NORMAL_VOL,74,HD-ANCHOR-001,2024-04-09,2024-10-25,133,0.04766160852478918,-0.04846009733279755,18,True,60
COMBINED,UP|NORMAL_VOL,76,HD-ANCHOR-001,2024-10-31,2024-10-31,1,-0.0018869466401970625,-0.0018869466401970625,0,True,1
COMBINED,UP|NORMAL_VOL,78,HD-ANCHOR-001,2024-11-04,2024-11-12,7,-0.01460289452502761,-0.01460289452502761,0,True,7
COMBINED,UP|NORMAL_VOL,80,HD-ANCHOR-001,2024-11-14,2024-11-15,2,-0.004228985260819718,-0.004664425895901325,0,True,1
COMBINED,UP|NORMAL_VOL,82,HD-ANCHOR-001,2024-11-19,2024-11-22,4,-0.002332212947950607,-0.005954596636350007,1,True,1
COMBINED,UP|NORMAL_VOL,84,HD-ANCHOR-001,2025-05-19,2025-06-03,11,0.0006993557674543904,-0.012150606211693171,0,True,7
COMBINED,UP|NORMAL_VOL,86,HD-ANCHOR-001,2025-06-05,2025-06-16,8,0.00799614277295313,-0.002221778792204754,1,True,1
COMBINED,UP|NORMAL_VOL,1,HD-BASE-000,2022-03-10,2022-03-15,4,-0.0259999999999998,-0.0259999999999998,0,True,3
COMBINED,UP|NORMAL_VOL,8,HD-BASE-000,2022-04-18,2022-04-19,2,-0.0034602076124566894,-0.007414730598121588,0,True,2
COMBINED,UP|NORMAL_VOL,10,HD-BASE-000,2022-04-22,2022-04-22,1,0.002465888541837824,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,12,HD-BASE-000,2022-05-16,2022-05-16,1,-0.003965631196298669,-0.003965631196298669,0,True,1
COMBINED,UP|NORMAL_VOL,14,HD-BASE-000,2022-05-20,2022-05-20,1,0.000330196466897803,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,16,HD-BASE-000,2022-05-27,2022-06-24,20,-0.007038795220167038,-0.01836801040312075,2,True,16
COMBINED,UP|NORMAL_VOL,18,HD-BASE-000,2022-07-04,2022-07-05,2,-0.0012984905047883633,-0.0017845554834523547,0,True,1
COMBINED,UP|NORMAL_VOL,20,HD-BASE-000,2022-07-12,2022-07-14,3,0.0027428202646013755,-0.0017667844522968323,0,True,1
COMBINED,UP|NORMAL_VOL,22,HD-BASE-000,2022-07-19,2022-07-27,7,-0.003449550128534762,-0.005048123195380172,0,True,6
COMBINED,UP|NORMAL_VOL,24,HD-BASE-000,2022-08-08,2022-08-11,4,-0.0012864776723758853,-0.004016367500839224,0,True,3
COMBINED,UP|NORMAL_VOL,26,HD-BASE-000,2022-09-19,2022-09-19,1,0.00032485832116457836,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,28,HD-BASE-000,2022-09-21,2022-09-23,3,-0.0014628128591003264,-0.0016250834886641918,0,True,2
COMBINED,UP|NORMAL_VOL,30,HD-BASE-000,2022-10-11,2022-10-12,2,-0.002440401332133857,-0.0034132300045671693,0,True,1
COMBINED,UP|NORMAL_VOL,52,HD-BASE-000,2023-05-10,2023-05-24,11,-0.001971890698098333,-0.009782295024235554,2,True,2
COMBINED,UP|NORMAL_VOL,54,HD-BASE-000,2023-08-23,2023-08-23,1,-0.0008202288110290556,-0.0008202288110290556,0,True,1
COMBINED,UP|NORMAL_VOL,56,HD-BASE-000,2023-09-13,2023-09-18,4,0.00557115844046896,-0.004541871186044766,0,True,2
COMBINED,UP|NORMAL_VOL,58,HD-BASE-000,2023-09-20,2023-10-20,17,-0.0029273719030842305,-0.009851643932517917,6,True,3
COMBINED,UP|NORMAL_VOL,60,HD-BASE-000,2023-10-25,2023-10-25,1,-0.011208831909757522,-0.011208831909757522,0,True,1
COMBINED,UP|NORMAL_VOL,62,HD-BASE-000,2023-10-31,2023-11-06,5,-0.0034197164566529548,-0.0084253369324645,0,True,2
COMBINED,UP|NORMAL_VOL,64,HD-BASE-000,2023-12-26,2023-12-27,2,0.0020847164625248382,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,66,HD-BASE-000,2024-01-03,2024-01-11,7,-0.007982298454945802,-0.009879124135974582,0,True,5
COMBINED,UP|NORMAL_VOL,68,HD-BASE-000,2024-01-15,2024-01-16,2,0.00032005837864823583,-0.00048008756797235375,1,False,0
COMBINED,UP|NORMAL_VOL,70,HD-BASE-000,2024-01-25,2024-03-27,39,0.015602958830478464,-0.01956898916155314,6,True,16
COMBINED,UP|NORMAL_VOL,72,HD-BASE-000,2024-03-29,2024-04-01,2,-0.0018806242418734076,-0.0031304489376821065,0,True,1
COMBINED,UP|NORMAL_VOL,74,HD-BASE-000,2024-04-09,2024-10-25,133,0.046642806279987736,-0.049422044491135964,18,True,60
COMBINED,UP|NORMAL_VOL,76,HD-BASE-000,2024-10-31,2024-10-31,1,-0.001926251248358879,-0.001926251248358879,0,True,1
COMBINED,UP|NORMAL_VOL,78,HD-BASE-000,2024-11-04,2024-11-12,7,-0.014905856968709053,-0.014905856968709053,0,True,7
COMBINED,UP|NORMAL_VOL,80,HD-BASE-000,2024-11-14,2024-11-15,2,-0.004317493590755173,-0.004762003970320783,0,True,1
COMBINED,UP|NORMAL_VOL,82,HD-BASE-000,2024-11-19,2024-11-22,4,-0.002381001985160558,-0.006078702893759003,1,True,1
COMBINED,UP|NORMAL_VOL,84,HD-BASE-000,2025-05-19,2025-06-03,11,0.0007133827755150257,-0.012391120072769768,0,True,7
COMBINED,UP|NORMAL_VOL,86,HD-BASE-000,2025-06-05,2025-06-16,8,0.008157003717875977,-0.0022660129219387315,1,True,1
COMBINED,UP|NORMAL_VOL,1,HD-BASE-001,2022-03-10,2022-03-15,4,-0.038999999999999924,-0.038999999999999924,0,True,3
COMBINED,UP|NORMAL_VOL,8,HD-BASE-001,2022-04-18,2022-04-19,2,-0.005160973212091413,-0.011059228311624425,0,True,2
COMBINED,UP|NORMAL_VOL,10,HD-BASE-001,2022-04-22,2022-04-22,1,0.0036737692872887973,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,12,HD-BASE-001,2022-05-16,2022-05-16,1,-0.005923000987166804,-0.005923000987166804,0,True,1
COMBINED,UP|NORMAL_VOL,14,HD-BASE-001,2022-05-20,2022-05-20,1,0.0004929751047570985,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,16,HD-BASE-001,2022-05-27,2022-06-24,20,-0.010464833292771814,-0.027215799614643377,2,True,16
COMBINED,UP|NORMAL_VOL,18,HD-BASE-001,2022-07-04,2022-07-05,2,-0.0019226147560682527,-0.002641690682036457,0,True,1
COMBINED,UP|NORMAL_VOL,20,HD-BASE-001,2022-07-12,2022-07-14,3,0.0040495474035255885,-0.002602934216753394,0,True,1
COMBINED,UP|NORMAL_VOL,22,HD-BASE-001,2022-07-19,2022-07-27,7,-0.0050828598484847776,-0.0074326877657061585,0,True,6
COMBINED,UP|NORMAL_VOL,24,HD-BASE-001,2022-08-08,2022-08-11,4,-0.001896395189793454,-0.005917818076803694,0,True,3
COMBINED,UP|NORMAL_VOL,26,HD-BASE-001,2022-09-19,2022-09-19,1,0.0004811705918157383,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,28,HD-BASE-001,2022-09-21,2022-09-23,3,-0.0021673533966038994,-0.0024075906518068457,0,True,2
COMBINED,UP|NORMAL_VOL,30,HD-BASE-001,2022-10-11,2022-10-12,2,-0.0036174825697630197,-0.0050571579254092835,0,True,1
COMBINED,UP|NORMAL_VOL,52,HD-BASE-001,2023-05-10,2023-05-24,11,-0.002937195418954097,-0.014515438378335133,2,True,2
COMBINED,UP|NORMAL_VOL,54,HD-BASE-001,2023-08-23,2023-08-23,1,-0.0012207448496773798,-0.0012207448496773798,0,True,1
COMBINED,UP|NORMAL_VOL,56,HD-BASE-001,2023-09-13,2023-09-18,4,0.008286902307170774,-0.006722915055968115,0,True,2
COMBINED,UP|NORMAL_VOL,58,HD-BASE-001,2023-09-20,2023-10-20,17,-0.004338541189628398,-0.014552012710348006,7,True,3
COMBINED,UP|NORMAL_VOL,60,HD-BASE-001,2023-10-25,2023-10-25,1,-0.01660306170082715,-0.01660306170082715,0,True,1
COMBINED,UP|NORMAL_VOL,62,HD-BASE-001,2023-10-31,2023-11-06,5,-0.005071410286752176,-0.012464464291706556,0,True,2
COMBINED,UP|NORMAL_VOL,64,HD-BASE-001,2023-12-26,2023-12-27,2,0.003069034387349845,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,66,HD-BASE-001,2024-01-03,2024-01-11,7,-0.01172646381447795,-0.0145000070161323,0,True,5
COMBINED,UP|NORMAL_VOL,68,HD-BASE-001,2024-01-15,2024-01-16,2,0.0004707144975359956,-0.0007060717463036603,1,False,0
COMBINED,UP|NORMAL_VOL,70,HD-BASE-001,2024-01-25,2024-03-27,39,0.022892596347462435,-0.028285959918572412,6,True,16
COMBINED,UP|NORMAL_VOL,72,HD-BASE-001,2024-03-29,2024-04-01,2,-0.002739188195925002,-0.004556992020706918,0,True,1
COMBINED,UP|NORMAL_VOL,74,HD-BASE-001,2024-04-09,2024-10-25,133,0.06769166896066059,-0.06887242072784416,18,True,60
COMBINED,UP|NORMAL_VOL,76,HD-BASE-001,2024-10-31,2024-10-31,1,-0.00273749910504828,-0.00273749910504828,0,True,1
COMBINED,UP|NORMAL_VOL,78,HD-BASE-001,2024-11-04,2024-11-12,7,-0.021148023602031607,-0.021148023602031607,0,True,7
COMBINED,UP|NORMAL_VOL,80,HD-BASE-001,2024-11-14,2024-11-15,2,-0.006148157884694472,-0.006779862114554169,0,True,1
COMBINED,UP|NORMAL_VOL,82,HD-BASE-001,2024-11-19,2024-11-22,4,-0.003389931057277362,-0.008640929342488501,1,True,1
COMBINED,UP|NORMAL_VOL,84,HD-BASE-001,2025-05-19,2025-06-03,11,0.0009982311344296502,-0.01724861129078381,0,True,7
COMBINED,UP|NORMAL_VOL,86,HD-BASE-001,2025-06-05,2025-06-16,8,0.011427746568668296,-0.0031615180028691237,1,True,1
COMBINED,UP|NORMAL_VOL,1,HD-BASE-RM-001,2022-03-10,2022-03-15,4,-0.023399999999999976,-0.023399999999999976,0,True,3
COMBINED,UP|NORMAL_VOL,8,HD-BASE-RM-001,2022-04-18,2022-04-19,2,-0.0031177314791904776,-0.006680853169693579,0,True,2
COMBINED,UP|NORMAL_VOL,10,HD-BASE-RM-001,2022-04-22,2022-04-22,1,0.0022223319670107156,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,12,HD-BASE-RM-001,2022-05-16,2022-05-16,1,-0.00357213732883499,-0.00357213732883499,0,True,1
COMBINED,UP|NORMAL_VOL,14,HD-BASE-RM-001,2022-05-20,2022-05-20,1,0.00029745674483150353,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,16,HD-BASE-RM-001,2022-05-27,2022-06-24,20,-0.006346238992472664,-0.016572154868986666,2,True,16
COMBINED,UP|NORMAL_VOL,18,HD-BASE-RM-001,2022-07-04,2022-07-05,2,-0.001171703363765153,-0.0016103845403083739,0,True,1
COMBINED,UP|NORMAL_VOL,20,HD-BASE-RM-001,2022-07-12,2022-07-14,3,0.0024764494512965474,-0.0015958990231161874,0,True,1
COMBINED,UP|NORMAL_VOL,22,HD-BASE-RM-001,2022-07-19,2022-07-27,7,-0.0031158088235292425,-0.004560428944063166,0,True,6
COMBINED,UP|NORMAL_VOL,24,HD-BASE-RM-001,2022-08-08,2022-08-11,4,-0.0011619130705053937,-0.0036278169393898496,0,True,3
COMBINED,UP|NORMAL_VOL,26,HD-BASE-RM-001,2022-09-19,2022-09-19,1,0.0002931177419771558,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,28,HD-BASE-RM-001,2022-09-21,2022-09-23,3,-0.0013198035545730624,-0.0014662333784117854,0,True,2
COMBINED,UP|NORMAL_VOL,30,HD-BASE-RM-001,2022-10-11,2022-10-12,2,-0.0022016097191772666,-0.0030795416273372567,0,True,1
COMBINED,UP|NORMAL_VOL,52,HD-BASE-RM-001,2023-05-10,2023-05-24,11,-0.0017771994200403984,-0.008823274228833333,2,True,2
COMBINED,UP|NORMAL_VOL,54,HD-BASE-RM-001,2023-08-23,2023-08-23,1,-0.0007393686186325521,-0.0007393686186325521,0,True,1
COMBINED,UP|NORMAL_VOL,56,HD-BASE-RM-001,2023-09-13,2023-09-18,4,0.005022507728261072,-0.004098644617259506,0,True,2
COMBINED,UP|NORMAL_VOL,58,HD-BASE-RM-001,2023-09-20,2023-10-20,17,-0.002641028475178109,-0.008894038466959353,6,True,3
COMBINED,UP|NORMAL_VOL,60,HD-BASE-RM-001,2023-10-25,2023-10-25,1,-0.0101135551931395,-0.0101135551931395,0,True,1
COMBINED,UP|NORMAL_VOL,62,HD-BASE-RM-001,2023-10-31,2023-11-06,5,-0.0030848208208758,-0.0076039770749838365,0,True,2
COMBINED,UP|NORMAL_VOL,64,HD-BASE-RM-001,2023-12-26,2023-12-27,2,0.0018833683124730438,0.0,0,False,0
COMBINED,UP|NORMAL_VOL,66,HD-BASE-RM-001,2024-01-03,2024-01-11,7,-0.007214458930008938,-0.008930466237556,0,True,5
COMBINED,UP|NORMAL_VOL,68,HD-BASE-RM-001,2024-01-15,2024-01-16,2,0.00028920429294854166,-0.0004338064394227015,1,False,0
COMBINED,UP|NORMAL_VOL,70,HD-BASE-RM-001,2024-01-25,2024-03-27,39,0.014105739308664988,-0.017746038813986842,6,True,16
COMBINED,UP|NORMAL_VOL,72,HD-BASE-RM-001,2024-03-29,2024-04-01,2,-0.001702725022206364,-0.0028346572757620425,0,True,1
COMBINED,UP|NORMAL_VOL,74,HD-BASE-RM-001,2024-04-09,2024-10-25,133,0.04226229104818935,-0.0451698774562731,18,True,60
COMBINED,UP|NORMAL_VOL,76,HD-BASE-RM-001,2024-10-31,2024-10-31,1,-0.0017530784507101549,-0.0017530784507101549,0,True,1
COMBINED,UP|NORMAL_VOL,78,HD-BASE-RM-001,2024-11-04,2024-11-12,7,-0.013570660143194968,-0.013570660143194968,0,True,7
COMBINED,UP|NORMAL_VOL,80,HD-BASE-RM-001,2024-11-14,2024-11-15,2,-0.003927662390781461,-0.004332212072611363,0,True,1
COMBINED,UP|NORMAL_VOL,82,HD-BASE-RM-001,2024-11-19,2024-11-22,4,-0.002166106036305959,-0.0055319236972318775,1,True,1
COMBINED,UP|NORMAL_VOL,84,HD-BASE-RM-001,2025-05-19,2025-06-03,11,0.0006514210968369127,-0.011327759274817106,0,True,7
COMBINED,UP|NORMAL_VOL,86,HD-BASE-RM-001,2025-06-05,2025-06-16,8,0.00744657409689653,-0.0020705201923166827,1,True,1
