session_date,datetime,timezone,symbol,period,adjust,source,upstream_source,interface,source_version,retrieved_at,source_symbol,open,high,low,close,volume_shares,volume_lots,amount_cny,outstanding_share,turnover_ratio,raw_record_id
2024-06-21T00:00:00,2024-06-21T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,28.34,28.52,28.03,28.33,74296501.0,742965.01,2104127430.0,24007256503.0,0.003094751830169172,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4579
2024-06-24T00:00:00,2024-06-24T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,28.4,29.0,28.35,28.89,106929642.0,1069296.42,3075272500.0,24007256503.0,0.0044540550473411164,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4580
2024-06-25T00:00:00,2024-06-25T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,28.87,28.92,28.3,28.65,88021088.0,880210.88,2521524043.0,24007256503.0,0.003666436770440666,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4581
2024-06-26T00:00:00,2024-06-26T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,28.69,28.87,28.38,28.65,51424125.0,514241.25,1469826193.0,24007256503.0,0.002142024224782783,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4582
2024-06-27T00:00:00,2024-06-27T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,28.6,28.95,28.58,28.82,66550911.0,665509.11,1917338401.0,24007256503.0,0.0027721164636902032,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4583
2024-06-28T00:00:00,2024-06-28T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,28.82,29.03,28.58,28.92,72366983.0,723669.83,2089609595.0,24007256503.0,0.003014379547740362,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4584
2024-07-01T00:00:00,2024-07-01T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,28.92,29.65,28.92,29.48,72351910.0,723519.1,2123942477.0,24007256503.0,0.0030137516959073915,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4585
2024-07-02T00:00:00,2024-07-02T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.47,29.56,29.24,29.48,58289049.0,582890.49,1714526664.0,24007256503.0,0.0024279762659559236,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4586
2024-07-03T00:00:00,2024-07-03T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.41,29.52,29.0,29.3,73251987.0,732519.87,2136621632.0,24007256503.0,0.00305124356841217,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4587
2024-07-04T00:00:00,2024-07-04T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.22,29.55,29.2,29.39,66193048.0,661930.48,1945477857.0,24007256503.0,0.0027572100123863953,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4588
2024-07-05T00:00:00,2024-07-05T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.57,29.57,28.85,29.32,100763142.0,1007631.42,2934921575.0,24007256503.0,0.004197195210015289,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4589
2024-07-08T00:00:00,2024-07-08T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.22,30.05,29.2,29.92,100897073.0,1008970.73,3002371354.0,24007256503.0,0.004202773981583097,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4590
2024-07-09T00:00:00,2024-07-09T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.91,30.33,29.81,30.31,85724564.0,857245.64,2582804863.0,24007256503.0,0.003570777193524286,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4591
2024-07-10T00:00:00,2024-07-10T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.28,30.42,29.87,30.1,76596809.0,765968.09,2303742130.0,24007256503.0,0.0031905690260954347,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4592
2024-07-11T00:00:00,2024-07-11T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.13,30.2,29.7,30.19,74713995.0,747139.95,2236982847.0,24007256503.0,0.003112142155463019,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4593
2024-07-12T00:00:00,2024-07-12T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.16,30.3,29.8,29.88,68112730.0,681127.3,2040744551.0,24007256503.0,0.0028371725853592843,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4594
2024-07-15T00:00:00,2024-07-15T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.79,30.5,29.66,30.43,78795504.0,787955.04,2382355824.0,24007256503.0,0.003282153626765038,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4595
2024-07-16T00:00:00,2024-07-16T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.5,30.87,30.25,30.8,68924858.0,689248.58,2109134626.0,24007256503.0,0.002871001023852392,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4596
2024-07-17T00:00:00,2024-07-17T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.75,30.95,30.56,30.8,74056856.0,740568.56,2281313173.0,24007256503.0,0.003084769639993878,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4597
2024-07-18T00:00:00,2024-07-18T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.75,31.44,30.72,31.36,99995624.0,999956.24,3111871551.0,24007256503.0,0.004165224959691014,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4598
2024-07-19T00:00:00,2024-07-19T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.5,30.72,30.28,30.58,112417521.0,1124175.21,3424215894.0,24007256503.0,0.004682647556414956,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4599
2024-07-22T00:00:00,2024-07-22T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.58,30.6,29.7,30.38,97427649.0,974276.49,2935254009.0,24007256503.0,0.00405825834317325,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4600
2024-07-23T00:00:00,2024-07-23T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.4,30.8,30.28,30.67,90144787.0,901447.87,2759644839.0,24007256503.0,0.0037548974822981256,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4601
2024-07-24T00:00:00,2024-07-24T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.67,31.19,30.54,31.04,88281095.0,882810.95,2734065269.0,24007256503.0,0.003677267120837743,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4602
2024-07-25T00:00:00,2024-07-25T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,31.07,31.28,30.37,30.83,97736868.0,977368.68,3005729069.0,24007256503.0,0.0040711385737802475,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4603
2024-07-26T00:00:00,2024-07-26T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.71,30.71,29.73,30.15,114955273.0,1149552.73,3451737426.0,24007256503.0,0.004788355261903206,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4604
2024-07-29T00:00:00,2024-07-29T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.96,30.4,29.51,30.2,75162251.0,751622.51,2258829166.0,24007256503.0,0.0031308138433313927,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4605
2024-07-30T00:00:00,2024-07-30T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.17,30.46,29.88,30.11,60682304.0,606823.04,1828272498.0,24007256503.0,0.002527665082947608,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4606
2024-07-31T00:00:00,2024-07-31T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.05,30.07,29.48,29.86,94433185.0,944331.85,2812743116.0,24007256503.0,0.003933526722980588,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4607
2024-08-01T00:00:00,2024-08-01T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.65,30.34,29.6,30.12,68485869.0,684858.69,2057753552.0,24007256503.0,0.0028527153442727557,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4608
2024-08-02T00:00:00,2024-08-02T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.0,30.32,29.8,30.24,57775048.0,577750.48,1740593156.0,24007256503.0,0.0024065660310989847,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4609
2024-08-05T00:00:00,2024-08-05T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.09,30.2,29.85,29.9,63103071.0,631030.71,1894210458.0,24007256503.0,0.002628499886778587,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4610
2024-08-06T00:00:00,2024-08-06T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.9,30.09,29.3,29.46,93657365.0,936573.65,2766826003.0,24007256503.0,0.003901210660547421,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4611
2024-08-07T00:00:00,2024-08-07T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.37,30.05,29.37,29.75,67641078.0,676410.78,2018243318.0,24007256503.0,0.0028175263588135287,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4612
2024-08-08T00:00:00,2024-08-08T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.75,30.01,29.62,29.78,46760473.0,467604.73,1394043160.0,24007256503.0,0.001947764126823767,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4613
2024-08-09T00:00:00,2024-08-09T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.71,29.79,29.37,29.54,59690063.0,596900.63,1763288971.0,24007256503.0,0.00248633420451608,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4614
2024-08-12T00:00:00,2024-08-12T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.56,29.71,29.12,29.18,51089121.0,510891.21,1500108927.0,24007256503.0,0.0021280699439194892,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4615
2024-08-13T00:00:00,2024-08-13T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.28,29.38,29.06,29.26,46163028.0,461630.28,1349026967.0,24007256503.0,0.0019228781095512253,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4616
2024-08-14T00:00:00,2024-08-14T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.29,29.85,29.03,29.55,67862636.0,678626.36,2004395676.0,24007256503.0,0.002826755151781701,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4617
2024-08-15T00:00:00,2024-08-15T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.54,29.97,29.4,29.8,59889587.0,598895.87,1783081179.0,24007256503.0,0.002494645191653451,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4618
2024-08-16T00:00:00,2024-08-16T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.82,29.88,29.53,29.62,50949931.0,509499.31,1509091295.0,24007256503.0,0.00212227211358504,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4619
2024-08-19T00:00:00,2024-08-19T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.59,29.86,29.57,29.73,42798248.0,427982.48,1272877014.0,24007256503.0,0.0017827213198914184,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4620
2024-08-20T00:00:00,2024-08-20T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.76,29.84,29.43,29.65,46130402.0,461304.02,1364741834.0,24007256503.0,0.0019215191037857842,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4621
2024-08-21T00:00:00,2024-08-21T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.66,29.79,29.23,29.75,47190994.0,471909.94,1395813811.0,24007256503.0,0.001965697079718497,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4622
2024-08-22T00:00:00,2024-08-22T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.7,30.3,29.69,30.24,77938021.0,779380.21,2341186875.0,24007256503.0,0.0032464359678191757,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4623
2024-08-23T00:00:00,2024-08-23T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,30.27,30.32,29.8,29.91,54611188.0,546111.88,1639163833.0,24007256503.0,0.0022747783776615902,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4624
2024-08-26T00:00:00,2024-08-26T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.91,30.05,29.48,29.82,49639581.0,496395.81,1474548432.0,24007256503.0,0.0020676906998430633,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4625
2024-08-27T00:00:00,2024-08-27T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.76,29.9,29.58,29.8,35060495.0,350604.95,1043728923.0,24007256503.0,0.0014604123963776854,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4626
2024-08-28T00:00:00,2024-08-28T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.79,30.1,29.7,29.82,49690215.0,496902.15,1485759125.0,24007256503.0,0.0020697998121439075,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4627
2024-08-29T00:00:00,2024-08-29T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.84,29.87,29.26,29.36,67603577.0,676035.77,1991001428.0,24007256503.0,0.0028159642894452397,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4628
2024-08-30T00:00:00,2024-08-30T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.25,29.58,28.71,29.38,89849336.0,898493.36,2626216879.0,24007256503.0,0.0037425907449596427,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4629
2024-09-02T00:00:00,2024-09-02T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.03,29.81,29.02,29.71,73329606.0,733296.06,2171845328.0,24007256503.0,0.003054476715856165,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4630
2024-09-03T00:00:00,2024-09-03T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.65,29.79,29.05,29.11,66710788.0,667107.88,1952057304.0,24007256503.0,0.0027787759918199598,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4631
2024-09-04T00:00:00,2024-09-04T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.11,29.34,28.91,29.15,40153496.0,401534.96,1170959318.0,24007256503.0,0.0016725566286586028,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4632
2024-09-05T00:00:00,2024-09-05T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.16,29.28,28.92,29.12,37487408.0,374874.08,1088725236.0,24007256503.0,0.0015615032061375065,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4633
2024-09-06T00:00:00,2024-09-06T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.1,29.48,29.07,29.1,40053763.0,400537.63,1173648850.0,24007256503.0,0.0016684023430580163,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4634
2024-09-09T00:00:00,2024-09-09T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.23,29.43,29.06,29.35,63373236.0,633732.36,1856318800.0,24007256503.0,0.0026397533592428914,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4635
2024-09-10T00:00:00,2024-09-10T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.31,29.49,28.95,29.15,58004957.0,580049.57,1692616092.0,24007256503.0,0.002416142677225595,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4636
2024-09-11T00:00:00,2024-09-11T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,29.15,29.15,27.65,27.8,143949737.0,1439497.37,4047995050.0,24007256503.0,0.005996092763952921,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4637
2024-09-12T00:00:00,2024-09-12T15:00:00+0800,Asia/Shanghai,600900.SH,1d,none,akshare,sina,stock_zh_a_daily,akshare-1.18.94-sina-bfq-cutoff-20260909,2026-09-10T16:57:39+08:00,sh600900,27.7,28.06,27.63,27.86,66219139.0,662191.39,1843149366.0,24007256503.0,0.0027582968087888388,research/topics/high_dividend_bond/datasets/raw/akshare/600900_akshare_stock_zh_a_daily_sina_bfq_20031118_20260909.csv#L4638
