exchange,trade_date,is_open,previous_trade_date,source
SSE,20170111,1,20170110,sina_finance
SSE,20170112,1,20170111,sina_finance
SSE,20170113,1,20170112,sina_finance
SSE,20170116,1,20170113,sina_finance
SSE,20170117,1,20170116,sina_finance
SSE,20170118,1,20170117,sina_finance
SSE,20170119,1,20170118,sina_finance
SSE,20170120,1,20170119,sina_finance
SSE,20170123,1,20170120,sina_finance
SSE,20170124,1,20170123,sina_finance
SSE,20170125,1,20170124,sina_finance
SSE,20170126,1,20170125,sina_finance
SSE,20170203,1,20170126,sina_finance
SSE,20170206,1,20170203,sina_finance
SSE,20170207,1,20170206,sina_finance
SSE,20170208,1,20170207,sina_finance
SSE,20170209,1,20170208,sina_finance
SSE,20170210,1,20170209,sina_finance
SSE,20170213,1,20170210,sina_finance
SSE,20170214,1,20170213,sina_finance
SSE,20170215,1,20170214,sina_finance
SSE,20170216,1,20170215,sina_finance
SSE,20170217,1,20170216,sina_finance
SSE,20170220,1,20170217,sina_finance
SSE,20170221,1,20170220,sina_finance
SSE,20170222,1,20170221,sina_finance
SSE,20170223,1,20170222,sina_finance
SSE,20170224,1,20170223,sina_finance
SSE,20170227,1,20170224,sina_finance
SSE,20170228,1,20170227,sina_finance
SSE,20170301,1,20170228,sina_finance
SSE,20170302,1,20170301,sina_finance
SSE,20170303,1,20170302,sina_finance
SSE,20170306,1,20170303,sina_finance
SSE,20170307,1,20170306,sina_finance
SSE,20170308,1,20170307,sina_finance
SSE,20170309,1,20170308,sina_finance
SSE,20170310,1,20170309,sina_finance
SSE,20170313,1,20170310,sina_finance
SSE,20170314,1,20170313,sina_finance
SSE,20170315,1,20170314,sina_finance
SSE,20170316,1,20170315,sina_finance
SSE,20170317,1,20170316,sina_finance
SSE,20170320,1,20170317,sina_finance
SSE,20170321,1,20170320,sina_finance
SSE,20170322,1,20170321,sina_finance
SSE,20170323,1,20170322,sina_finance
SSE,20170324,1,20170323,sina_finance
SSE,20170327,1,20170324,sina_finance
SSE,20170328,1,20170327,sina_finance
SSE,20170329,1,20170328,sina_finance
SSE,20170330,1,20170329,sina_finance
SSE,20170331,1,20170330,sina_finance
SSE,20170405,1,20170331,sina_finance
SSE,20170406,1,20170405,sina_finance
SSE,20170407,1,20170406,sina_finance
SSE,20170410,1,20170407,sina_finance
SSE,20170411,1,20170410,sina_finance
SSE,20170412,1,20170411,sina_finance
SSE,20170413,1,20170412,sina_finance
SSE,20170414,1,20170413,sina_finance
SSE,20170417,1,20170414,sina_finance
SSE,20170418,1,20170417,sina_finance
SSE,20170419,1,20170418,sina_finance
SSE,20170420,1,20170419,sina_finance
SSE,20170421,1,20170420,sina_finance
SSE,20170424,1,20170421,sina_finance
SSE,20170425,1,20170424,sina_finance
SSE,20170426,1,20170425,sina_finance
SSE,20170427,1,20170426,sina_finance
SSE,20170428,1,20170427,sina_finance
SSE,20170502,1,20170428,sina_finance
SSE,20170503,1,20170502,sina_finance
SSE,20170504,1,20170503,sina_finance
SSE,20170505,1,20170504,sina_finance
SSE,20170508,1,20170505,sina_finance
SSE,20170509,1,20170508,sina_finance
SSE,20170510,1,20170509,sina_finance
SSE,20170511,1,20170510,sina_finance
SSE,20170512,1,20170511,sina_finance
SSE,20170515,1,20170512,sina_finance
SSE,20170516,1,20170515,sina_finance
SSE,20170517,1,20170516,sina_finance
SSE,20170518,1,20170517,sina_finance
SSE,20170519,1,20170518,sina_finance
SSE,20170522,1,20170519,sina_finance
SSE,20170523,1,20170522,sina_finance
SSE,20170524,1,20170523,sina_finance
SSE,20170525,1,20170524,sina_finance
SSE,20170526,1,20170525,sina_finance
SSE,20170531,1,20170526,sina_finance
SSE,20170601,1,20170531,sina_finance
SSE,20170602,1,20170601,sina_finance
SSE,20170605,1,20170602,sina_finance
SSE,20170606,1,20170605,sina_finance
SSE,20170607,1,20170606,sina_finance
SSE,20170608,1,20170607,sina_finance
SSE,20170609,1,20170608,sina_finance
SSE,20170612,1,20170609,sina_finance
SSE,20170613,1,20170612,sina_finance
SSE,20170614,1,20170613,sina_finance
SSE,20170615,1,20170614,sina_finance
SSE,20170616,1,20170615,sina_finance
SSE,20170619,1,20170616,sina_finance
SSE,20170620,1,20170619,sina_finance
SSE,20170621,1,20170620,sina_finance
SSE,20170622,1,20170621,sina_finance
SSE,20170623,1,20170622,sina_finance
SSE,20170626,1,20170623,sina_finance
SSE,20170627,1,20170626,sina_finance
SSE,20170628,1,20170627,sina_finance
SSE,20170629,1,20170628,sina_finance
SSE,20170630,1,20170629,sina_finance
SSE,20170703,1,20170630,sina_finance
SSE,20170704,1,20170703,sina_finance
SSE,20170705,1,20170704,sina_finance
SSE,20170706,1,20170705,sina_finance
SSE,20170707,1,20170706,sina_finance
SSE,20170710,1,20170707,sina_finance
SSE,20170711,1,20170710,sina_finance
SSE,20170712,1,20170711,sina_finance
SSE,20170713,1,20170712,sina_finance
SSE,20170714,1,20170713,sina_finance
SSE,20170717,1,20170714,sina_finance
SSE,20170718,1,20170717,sina_finance
SSE,20170719,1,20170718,sina_finance
SSE,20170720,1,20170719,sina_finance
SSE,20170721,1,20170720,sina_finance
SSE,20170724,1,20170721,sina_finance
SSE,20170725,1,20170724,sina_finance
SSE,20170726,1,20170725,sina_finance
SSE,20170727,1,20170726,sina_finance
SSE,20170728,1,20170727,sina_finance
SSE,20170731,1,20170728,sina_finance
SSE,20170801,1,20170731,sina_finance
SSE,20170802,1,20170801,sina_finance
SSE,20170803,1,20170802,sina_finance
SSE,20170804,1,20170803,sina_finance
SSE,20170807,1,20170804,sina_finance
SSE,20170808,1,20170807,sina_finance
SSE,20170809,1,20170808,sina_finance
SSE,20170810,1,20170809,sina_finance
SSE,20170811,1,20170810,sina_finance
SSE,20170814,1,20170811,sina_finance
SSE,20170815,1,20170814,sina_finance
SSE,20170816,1,20170815,sina_finance
SSE,20170817,1,20170816,sina_finance
SSE,20170818,1,20170817,sina_finance
SSE,20170821,1,20170818,sina_finance
SSE,20170822,1,20170821,sina_finance
SSE,20170823,1,20170822,sina_finance
SSE,20170824,1,20170823,sina_finance
SSE,20170825,1,20170824,sina_finance
SSE,20170828,1,20170825,sina_finance
SSE,20170829,1,20170828,sina_finance
SSE,20170830,1,20170829,sina_finance
SSE,20170831,1,20170830,sina_finance
SSE,20170901,1,20170831,sina_finance
SSE,20170904,1,20170901,sina_finance
SSE,20170905,1,20170904,sina_finance
SSE,20170906,1,20170905,sina_finance
SSE,20170907,1,20170906,sina_finance
SSE,20170908,1,20170907,sina_finance
SSE,20170911,1,20170908,sina_finance
SSE,20170912,1,20170911,sina_finance
SSE,20170913,1,20170912,sina_finance
SSE,20170914,1,20170913,sina_finance
SSE,20170915,1,20170914,sina_finance
SSE,20170918,1,20170915,sina_finance
SSE,20170919,1,20170918,sina_finance
SSE,20170920,1,20170919,sina_finance
SSE,20170921,1,20170920,sina_finance
SSE,20170922,1,20170921,sina_finance
SSE,20170925,1,20170922,sina_finance
SSE,20170926,1,20170925,sina_finance
SSE,20170927,1,20170926,sina_finance
SSE,20170928,1,20170927,sina_finance
SSE,20170929,1,20170928,sina_finance
SSE,20171009,1,20170929,sina_finance
SSE,20171010,1,20171009,sina_finance
SSE,20171011,1,20171010,sina_finance
SSE,20171012,1,20171011,sina_finance
SSE,20171013,1,20171012,sina_finance
SSE,20171016,1,20171013,sina_finance
SSE,20171017,1,20171016,sina_finance
SSE,20171018,1,20171017,sina_finance
SSE,20171019,1,20171018,sina_finance
SSE,20171020,1,20171019,sina_finance
SSE,20171023,1,20171020,sina_finance
SSE,20171024,1,20171023,sina_finance
SSE,20171025,1,20171024,sina_finance
SSE,20171026,1,20171025,sina_finance
SSE,20171027,1,20171026,sina_finance
SSE,20171030,1,20171027,sina_finance
SSE,20171031,1,20171030,sina_finance
SSE,20171101,1,20171031,sina_finance
SSE,20171102,1,20171101,sina_finance
SSE,20171103,1,20171102,sina_finance
SSE,20171106,1,20171103,sina_finance
SSE,20171107,1,20171106,sina_finance
SSE,20171108,1,20171107,sina_finance
SSE,20171109,1,20171108,sina_finance
SSE,20171110,1,20171109,sina_finance
SSE,20171113,1,20171110,sina_finance
SSE,20171114,1,20171113,sina_finance
SSE,20171115,1,20171114,sina_finance
SSE,20171116,1,20171115,sina_finance
SSE,20171117,1,20171116,sina_finance
SSE,20171120,1,20171117,sina_finance
SSE,20171121,1,20171120,sina_finance
SSE,20171122,1,20171121,sina_finance
SSE,20171123,1,20171122,sina_finance
SSE,20171124,1,20171123,sina_finance
SSE,20171127,1,20171124,sina_finance
SSE,20171128,1,20171127,sina_finance
SSE,20171129,1,20171128,sina_finance
SSE,20171130,1,20171129,sina_finance
SSE,20171201,1,20171130,sina_finance
SSE,20171204,1,20171201,sina_finance
SSE,20171205,1,20171204,sina_finance
SSE,20171206,1,20171205,sina_finance
SSE,20171207,1,20171206,sina_finance
SSE,20171208,1,20171207,sina_finance
SSE,20171211,1,20171208,sina_finance
SSE,20171212,1,20171211,sina_finance
SSE,20171213,1,20171212,sina_finance
SSE,20171214,1,20171213,sina_finance
SSE,20171215,1,20171214,sina_finance
SSE,20171218,1,20171215,sina_finance
SSE,20171219,1,20171218,sina_finance
SSE,20171220,1,20171219,sina_finance
SSE,20171221,1,20171220,sina_finance
SSE,20171222,1,20171221,sina_finance
SSE,20171225,1,20171222,sina_finance
SSE,20171226,1,20171225,sina_finance
SSE,20171227,1,20171226,sina_finance
SSE,20171228,1,20171227,sina_finance
SSE,20171229,1,20171228,sina_finance
SSE,20180102,1,20171229,sina_finance
SSE,20180103,1,20180102,sina_finance
SSE,20180104,1,20180103,sina_finance
SSE,20180105,1,20180104,sina_finance
SSE,20180108,1,20180105,sina_finance
SSE,20180109,1,20180108,sina_finance
SSE,20180110,1,20180109,sina_finance
SSE,20180111,1,20180110,sina_finance
SSE,20180112,1,20180111,sina_finance
SSE,20180115,1,20180112,sina_finance
SSE,20180116,1,20180115,sina_finance
SSE,20180117,1,20180116,sina_finance
SSE,20180118,1,20180117,sina_finance
SSE,20180119,1,20180118,sina_finance
SSE,20180122,1,20180119,sina_finance
SSE,20180123,1,20180122,sina_finance
SSE,20180124,1,20180123,sina_finance
SSE,20180125,1,20180124,sina_finance
SSE,20180126,1,20180125,sina_finance
SSE,20180129,1,20180126,sina_finance
SSE,20180130,1,20180129,sina_finance
SSE,20180131,1,20180130,sina_finance
SSE,20180201,1,20180131,sina_finance
SSE,20180202,1,20180201,sina_finance
SSE,20180205,1,20180202,sina_finance
SSE,20180206,1,20180205,sina_finance
SSE,20180207,1,20180206,sina_finance
SSE,20180208,1,20180207,sina_finance
SSE,20180209,1,20180208,sina_finance
SSE,20180212,1,20180209,sina_finance
SSE,20180213,1,20180212,sina_finance
SSE,20180214,1,20180213,sina_finance
SSE,20180222,1,20180214,sina_finance
SSE,20180223,1,20180222,sina_finance
SSE,20180226,1,20180223,sina_finance
SSE,20180227,1,20180226,sina_finance
SSE,20180228,1,20180227,sina_finance
SSE,20180301,1,20180228,sina_finance
SSE,20180302,1,20180301,sina_finance
SSE,20180305,1,20180302,sina_finance
SSE,20180306,1,20180305,sina_finance
SSE,20180307,1,20180306,sina_finance
SSE,20180308,1,20180307,sina_finance
SSE,20180309,1,20180308,sina_finance
SSE,20180312,1,20180309,sina_finance
SSE,20180313,1,20180312,sina_finance
SSE,20180314,1,20180313,sina_finance
SSE,20180315,1,20180314,sina_finance
SSE,20180316,1,20180315,sina_finance
SSE,20180319,1,20180316,sina_finance
SSE,20180320,1,20180319,sina_finance
SSE,20180321,1,20180320,sina_finance
SSE,20180322,1,20180321,sina_finance
SSE,20180323,1,20180322,sina_finance
SSE,20180326,1,20180323,sina_finance
SSE,20180327,1,20180326,sina_finance
SSE,20180328,1,20180327,sina_finance
SSE,20180329,1,20180328,sina_finance
SSE,20180330,1,20180329,sina_finance
SSE,20180402,1,20180330,sina_finance
SSE,20180403,1,20180402,sina_finance
SSE,20180404,1,20180403,sina_finance
SSE,20180409,1,20180404,sina_finance
SSE,20180410,1,20180409,sina_finance
SSE,20180411,1,20180410,sina_finance
SSE,20180412,1,20180411,sina_finance
SSE,20180413,1,20180412,sina_finance
SSE,20180416,1,20180413,sina_finance
SSE,20180417,1,20180416,sina_finance
SSE,20180418,1,20180417,sina_finance
SSE,20180419,1,20180418,sina_finance
SSE,20180420,1,20180419,sina_finance
SSE,20180423,1,20180420,sina_finance
SSE,20180424,1,20180423,sina_finance
SSE,20180425,1,20180424,sina_finance
SSE,20180426,1,20180425,sina_finance
SSE,20180427,1,20180426,sina_finance
SSE,20180502,1,20180427,sina_finance
SSE,20180503,1,20180502,sina_finance
SSE,20180504,1,20180503,sina_finance
SSE,20180507,1,20180504,sina_finance
SSE,20180508,1,20180507,sina_finance
SSE,20180509,1,20180508,sina_finance
SSE,20180510,1,20180509,sina_finance
SSE,20180511,1,20180510,sina_finance
SSE,20180514,1,20180511,sina_finance
SSE,20180515,1,20180514,sina_finance
SSE,20180516,1,20180515,sina_finance
SSE,20180517,1,20180516,sina_finance
SSE,20180518,1,20180517,sina_finance
SSE,20180521,1,20180518,sina_finance
SSE,20180522,1,20180521,sina_finance
SSE,20180523,1,20180522,sina_finance
SSE,20180524,1,20180523,sina_finance
SSE,20180525,1,20180524,sina_finance
SSE,20180528,1,20180525,sina_finance
SSE,20180529,1,20180528,sina_finance
SSE,20180530,1,20180529,sina_finance
SSE,20180531,1,20180530,sina_finance
SSE,20180601,1,20180531,sina_finance
SSE,20180604,1,20180601,sina_finance
SSE,20180605,1,20180604,sina_finance
SSE,20180606,1,20180605,sina_finance
SSE,20180607,1,20180606,sina_finance
SSE,20180608,1,20180607,sina_finance
SSE,20180611,1,20180608,sina_finance
SSE,20180612,1,20180611,sina_finance
SSE,20180613,1,20180612,sina_finance
SSE,20180614,1,20180613,sina_finance
SSE,20180615,1,20180614,sina_finance
SSE,20180619,1,20180615,sina_finance
SSE,20180620,1,20180619,sina_finance
SSE,20180621,1,20180620,sina_finance
SSE,20180622,1,20180621,sina_finance
SSE,20180625,1,20180622,sina_finance
SSE,20180626,1,20180625,sina_finance
SSE,20180627,1,20180626,sina_finance
SSE,20180628,1,20180627,sina_finance
SSE,20180629,1,20180628,sina_finance
SSE,20180702,1,20180629,sina_finance
SSE,20180703,1,20180702,sina_finance
SSE,20180704,1,20180703,sina_finance
SSE,20180705,1,20180704,sina_finance
SSE,20180706,1,20180705,sina_finance
SSE,20180709,1,20180706,sina_finance
SSE,20180710,1,20180709,sina_finance
SSE,20180711,1,20180710,sina_finance
SSE,20180712,1,20180711,sina_finance
SSE,20180713,1,20180712,sina_finance
SSE,20180716,1,20180713,sina_finance
SSE,20180717,1,20180716,sina_finance
SSE,20180718,1,20180717,sina_finance
SSE,20180719,1,20180718,sina_finance
SSE,20180720,1,20180719,sina_finance
SSE,20180723,1,20180720,sina_finance
SSE,20180724,1,20180723,sina_finance
SSE,20180725,1,20180724,sina_finance
SSE,20180726,1,20180725,sina_finance
SSE,20180727,1,20180726,sina_finance
SSE,20180730,1,20180727,sina_finance
SSE,20180731,1,20180730,sina_finance
SSE,20180801,1,20180731,sina_finance
SSE,20180802,1,20180801,sina_finance
SSE,20180803,1,20180802,sina_finance
SSE,20180806,1,20180803,sina_finance
SSE,20180807,1,20180806,sina_finance
SSE,20180808,1,20180807,sina_finance
SSE,20180809,1,20180808,sina_finance
SSE,20180810,1,20180809,sina_finance
SSE,20180813,1,20180810,sina_finance
SSE,20180814,1,20180813,sina_finance
SSE,20180815,1,20180814,sina_finance
SSE,20180816,1,20180815,sina_finance
SSE,20180817,1,20180816,sina_finance
SSE,20180820,1,20180817,sina_finance
SSE,20180821,1,20180820,sina_finance
SSE,20180822,1,20180821,sina_finance
SSE,20180823,1,20180822,sina_finance
SSE,20180824,1,20180823,sina_finance
SSE,20180827,1,20180824,sina_finance
SSE,20180828,1,20180827,sina_finance
SSE,20180829,1,20180828,sina_finance
SSE,20180830,1,20180829,sina_finance
SSE,20180831,1,20180830,sina_finance
SSE,20180903,1,20180831,sina_finance
SSE,20180904,1,20180903,sina_finance
SSE,20180905,1,20180904,sina_finance
SSE,20180906,1,20180905,sina_finance
SSE,20180907,1,20180906,sina_finance
SSE,20180910,1,20180907,sina_finance
SSE,20180911,1,20180910,sina_finance
SSE,20180912,1,20180911,sina_finance
SSE,20180913,1,20180912,sina_finance
SSE,20180914,1,20180913,sina_finance
SSE,20180917,1,20180914,sina_finance
SSE,20180918,1,20180917,sina_finance
SSE,20180919,1,20180918,sina_finance
SSE,20180920,1,20180919,sina_finance
SSE,20180921,1,20180920,sina_finance
SSE,20180925,1,20180921,sina_finance
SSE,20180926,1,20180925,sina_finance
SSE,20180927,1,20180926,sina_finance
SSE,20180928,1,20180927,sina_finance
SSE,20181008,1,20180928,sina_finance
SSE,20181009,1,20181008,sina_finance
SSE,20181010,1,20181009,sina_finance
SSE,20181011,1,20181010,sina_finance
SSE,20181012,1,20181011,sina_finance
SSE,20181015,1,20181012,sina_finance
SSE,20181016,1,20181015,sina_finance
SSE,20181017,1,20181016,sina_finance
SSE,20181018,1,20181017,sina_finance
SSE,20181019,1,20181018,sina_finance
SSE,20181022,1,20181019,sina_finance
SSE,20181023,1,20181022,sina_finance
SSE,20181024,1,20181023,sina_finance
SSE,20181025,1,20181024,sina_finance
SSE,20181026,1,20181025,sina_finance
SSE,20181029,1,20181026,sina_finance
SSE,20181030,1,20181029,sina_finance
SSE,20181031,1,20181030,sina_finance
SSE,20181101,1,20181031,sina_finance
SSE,20181102,1,20181101,sina_finance
SSE,20181105,1,20181102,sina_finance
SSE,20181106,1,20181105,sina_finance
SSE,20181107,1,20181106,sina_finance
SSE,20181108,1,20181107,sina_finance
SSE,20181109,1,20181108,sina_finance
SSE,20181112,1,20181109,sina_finance
SSE,20181113,1,20181112,sina_finance
SSE,20181114,1,20181113,sina_finance
SSE,20181115,1,20181114,sina_finance
SSE,20181116,1,20181115,sina_finance
SSE,20181119,1,20181116,sina_finance
SSE,20181120,1,20181119,sina_finance
SSE,20181121,1,20181120,sina_finance
SSE,20181122,1,20181121,sina_finance
SSE,20181123,1,20181122,sina_finance
SSE,20181126,1,20181123,sina_finance
SSE,20181127,1,20181126,sina_finance
SSE,20181128,1,20181127,sina_finance
SSE,20181129,1,20181128,sina_finance
SSE,20181130,1,20181129,sina_finance
SSE,20181203,1,20181130,sina_finance
SSE,20181204,1,20181203,sina_finance
SSE,20181205,1,20181204,sina_finance
SSE,20181206,1,20181205,sina_finance
SSE,20181207,1,20181206,sina_finance
SSE,20181210,1,20181207,sina_finance
SSE,20181211,1,20181210,sina_finance
SSE,20181212,1,20181211,sina_finance
SSE,20181213,1,20181212,sina_finance
SSE,20181214,1,20181213,sina_finance
SSE,20181217,1,20181214,sina_finance
SSE,20181218,1,20181217,sina_finance
SSE,20181219,1,20181218,sina_finance
SSE,20181220,1,20181219,sina_finance
SSE,20181221,1,20181220,sina_finance
SSE,20181224,1,20181221,sina_finance
SSE,20181225,1,20181224,sina_finance
SSE,20181226,1,20181225,sina_finance
SSE,20181227,1,20181226,sina_finance
SSE,20181228,1,20181227,sina_finance
SSE,20190102,1,20181228,sina_finance
SSE,20190103,1,20190102,sina_finance
SSE,20190104,1,20190103,sina_finance
SSE,20190107,1,20190104,sina_finance
SSE,20190108,1,20190107,sina_finance
SSE,20190109,1,20190108,sina_finance
SSE,20190110,1,20190109,sina_finance
SSE,20190111,1,20190110,sina_finance
SSE,20190114,1,20190111,sina_finance
SSE,20190115,1,20190114,sina_finance
SSE,20190116,1,20190115,sina_finance
SSE,20190117,1,20190116,sina_finance
SSE,20190118,1,20190117,sina_finance
SSE,20190121,1,20190118,sina_finance
SSE,20190122,1,20190121,sina_finance
SSE,20190123,1,20190122,sina_finance
SSE,20190124,1,20190123,sina_finance
SSE,20190125,1,20190124,sina_finance
SSE,20190128,1,20190125,sina_finance
SSE,20190129,1,20190128,sina_finance
SSE,20190130,1,20190129,sina_finance
SSE,20190131,1,20190130,sina_finance
SSE,20190201,1,20190131,sina_finance
SSE,20190211,1,20190201,sina_finance
SSE,20190212,1,20190211,sina_finance
SSE,20190213,1,20190212,sina_finance
SSE,20190214,1,20190213,sina_finance
SSE,20190215,1,20190214,sina_finance
SSE,20190218,1,20190215,sina_finance
SSE,20190219,1,20190218,sina_finance
SSE,20190220,1,20190219,sina_finance
SSE,20190221,1,20190220,sina_finance
SSE,20190222,1,20190221,sina_finance
SSE,20190225,1,20190222,sina_finance
SSE,20190226,1,20190225,sina_finance
SSE,20190227,1,20190226,sina_finance
SSE,20190228,1,20190227,sina_finance
SSE,20190301,1,20190228,sina_finance
SSE,20190304,1,20190301,sina_finance
SSE,20190305,1,20190304,sina_finance
SSE,20190306,1,20190305,sina_finance
SSE,20190307,1,20190306,sina_finance
SSE,20190308,1,20190307,sina_finance
SSE,20190311,1,20190308,sina_finance
SSE,20190312,1,20190311,sina_finance
SSE,20190313,1,20190312,sina_finance
SSE,20190314,1,20190313,sina_finance
SSE,20190315,1,20190314,sina_finance
SSE,20190318,1,20190315,sina_finance
SSE,20190319,1,20190318,sina_finance
SSE,20190320,1,20190319,sina_finance
SSE,20190321,1,20190320,sina_finance
SSE,20190322,1,20190321,sina_finance
SSE,20190325,1,20190322,sina_finance
SSE,20190326,1,20190325,sina_finance
SSE,20190327,1,20190326,sina_finance
SSE,20190328,1,20190327,sina_finance
SSE,20190329,1,20190328,sina_finance
SSE,20190401,1,20190329,sina_finance
SSE,20190402,1,20190401,sina_finance
SSE,20190403,1,20190402,sina_finance
SSE,20190404,1,20190403,sina_finance
SSE,20190408,1,20190404,sina_finance
SSE,20190409,1,20190408,sina_finance
SSE,20190410,1,20190409,sina_finance
SSE,20190411,1,20190410,sina_finance
SSE,20190412,1,20190411,sina_finance
SSE,20190415,1,20190412,sina_finance
SSE,20190416,1,20190415,sina_finance
SSE,20190417,1,20190416,sina_finance
SSE,20190418,1,20190417,sina_finance
SSE,20190419,1,20190418,sina_finance
SSE,20190422,1,20190419,sina_finance
SSE,20190423,1,20190422,sina_finance
SSE,20190424,1,20190423,sina_finance
SSE,20190425,1,20190424,sina_finance
SSE,20190426,1,20190425,sina_finance
SSE,20190429,1,20190426,sina_finance
SSE,20190430,1,20190429,sina_finance
SSE,20190506,1,20190430,sina_finance
SSE,20190507,1,20190506,sina_finance
SSE,20190508,1,20190507,sina_finance
SSE,20190509,1,20190508,sina_finance
SSE,20190510,1,20190509,sina_finance
SSE,20190513,1,20190510,sina_finance
SSE,20190514,1,20190513,sina_finance
SSE,20190515,1,20190514,sina_finance
SSE,20190516,1,20190515,sina_finance
SSE,20190517,1,20190516,sina_finance
SSE,20190520,1,20190517,sina_finance
SSE,20190521,1,20190520,sina_finance
SSE,20190522,1,20190521,sina_finance
SSE,20190523,1,20190522,sina_finance
SSE,20190524,1,20190523,sina_finance
SSE,20190527,1,20190524,sina_finance
SSE,20190528,1,20190527,sina_finance
SSE,20190529,1,20190528,sina_finance
SSE,20190530,1,20190529,sina_finance
SSE,20190531,1,20190530,sina_finance
SSE,20190603,1,20190531,sina_finance
SSE,20190604,1,20190603,sina_finance
SSE,20190605,1,20190604,sina_finance
SSE,20190606,1,20190605,sina_finance
SSE,20190610,1,20190606,sina_finance
SSE,20190611,1,20190610,sina_finance
SSE,20190612,1,20190611,sina_finance
SSE,20190613,1,20190612,sina_finance
SSE,20190614,1,20190613,sina_finance
SSE,20190617,1,20190614,sina_finance
SSE,20190618,1,20190617,sina_finance
SSE,20190619,1,20190618,sina_finance
SSE,20190620,1,20190619,sina_finance
SSE,20190621,1,20190620,sina_finance
SSE,20190624,1,20190621,sina_finance
SSE,20190625,1,20190624,sina_finance
SSE,20190626,1,20190625,sina_finance
SSE,20190627,1,20190626,sina_finance
SSE,20190628,1,20190627,sina_finance
SSE,20190701,1,20190628,sina_finance
SSE,20190702,1,20190701,sina_finance
SSE,20190703,1,20190702,sina_finance
SSE,20190704,1,20190703,sina_finance
SSE,20190705,1,20190704,sina_finance
SSE,20190708,1,20190705,sina_finance
SSE,20190709,1,20190708,sina_finance
SSE,20190710,1,20190709,sina_finance
SSE,20190711,1,20190710,sina_finance
SSE,20190712,1,20190711,sina_finance
SSE,20190715,1,20190712,sina_finance
SSE,20190716,1,20190715,sina_finance
SSE,20190717,1,20190716,sina_finance
SSE,20190718,1,20190717,sina_finance
SSE,20190719,1,20190718,sina_finance
SSE,20190722,1,20190719,sina_finance
SSE,20190723,1,20190722,sina_finance
SSE,20190724,1,20190723,sina_finance
SSE,20190725,1,20190724,sina_finance
SSE,20190726,1,20190725,sina_finance
SSE,20190729,1,20190726,sina_finance
SSE,20190730,1,20190729,sina_finance
SSE,20190731,1,20190730,sina_finance
SSE,20190801,1,20190731,sina_finance
SSE,20190802,1,20190801,sina_finance
SSE,20190805,1,20190802,sina_finance
SSE,20190806,1,20190805,sina_finance
SSE,20190807,1,20190806,sina_finance
SSE,20190808,1,20190807,sina_finance
SSE,20190809,1,20190808,sina_finance
SSE,20190812,1,20190809,sina_finance
SSE,20190813,1,20190812,sina_finance
SSE,20190814,1,20190813,sina_finance
SSE,20190815,1,20190814,sina_finance
SSE,20190816,1,20190815,sina_finance
SSE,20190819,1,20190816,sina_finance
SSE,20190820,1,20190819,sina_finance
SSE,20190821,1,20190820,sina_finance
SSE,20190822,1,20190821,sina_finance
SSE,20190823,1,20190822,sina_finance
SSE,20190826,1,20190823,sina_finance
SSE,20190827,1,20190826,sina_finance
SSE,20190828,1,20190827,sina_finance
SSE,20190829,1,20190828,sina_finance
SSE,20190830,1,20190829,sina_finance
SSE,20190902,1,20190830,sina_finance
SSE,20190903,1,20190902,sina_finance
SSE,20190904,1,20190903,sina_finance
SSE,20190905,1,20190904,sina_finance
SSE,20190906,1,20190905,sina_finance
SSE,20190909,1,20190906,sina_finance
SSE,20190910,1,20190909,sina_finance
SSE,20190911,1,20190910,sina_finance
SSE,20190912,1,20190911,sina_finance
SSE,20190916,1,20190912,sina_finance
SSE,20190917,1,20190916,sina_finance
SSE,20190918,1,20190917,sina_finance
SSE,20190919,1,20190918,sina_finance
SSE,20190920,1,20190919,sina_finance
SSE,20190923,1,20190920,sina_finance
SSE,20190924,1,20190923,sina_finance
SSE,20190925,1,20190924,sina_finance
SSE,20190926,1,20190925,sina_finance
SSE,20190927,1,20190926,sina_finance
SSE,20190930,1,20190927,sina_finance
SSE,20191008,1,20190930,sina_finance
SSE,20191009,1,20191008,sina_finance
SSE,20191010,1,20191009,sina_finance
SSE,20191011,1,20191010,sina_finance
SSE,20191014,1,20191011,sina_finance
SSE,20191015,1,20191014,sina_finance
SSE,20191016,1,20191015,sina_finance
SSE,20191017,1,20191016,sina_finance
SSE,20191018,1,20191017,sina_finance
SSE,20191021,1,20191018,sina_finance
SSE,20191022,1,20191021,sina_finance
SSE,20191023,1,20191022,sina_finance
SSE,20191024,1,20191023,sina_finance
SSE,20191025,1,20191024,sina_finance
SSE,20191028,1,20191025,sina_finance
SSE,20191029,1,20191028,sina_finance
SSE,20191030,1,20191029,sina_finance
SSE,20191031,1,20191030,sina_finance
SSE,20191101,1,20191031,sina_finance
SSE,20191104,1,20191101,sina_finance
SSE,20191105,1,20191104,sina_finance
SSE,20191106,1,20191105,sina_finance
SSE,20191107,1,20191106,sina_finance
SSE,20191108,1,20191107,sina_finance
SSE,20191111,1,20191108,sina_finance
SSE,20191112,1,20191111,sina_finance
SSE,20191113,1,20191112,sina_finance
SSE,20191114,1,20191113,sina_finance
SSE,20191115,1,20191114,sina_finance
SSE,20191118,1,20191115,sina_finance
SSE,20191119,1,20191118,sina_finance
SSE,20191120,1,20191119,sina_finance
SSE,20191121,1,20191120,sina_finance
SSE,20191122,1,20191121,sina_finance
